,dado,data,partido,variavel
7682,8,2013-08-01,PDT,dispersao
7683,93,2013-08-01,PDT,fidelidade_lider
7684,80,2013-08-01,PDT,rice
7685,20,2013-08-01,PDT,num_deputados
7686,76,2013-08-01,PDT,governismo
7687,0,2013-08-01,PSOL,dispersao
7688,96,2013-08-01,PSOL,fidelidade_lider
7689,91,2013-08-01,PSOL,rice
7690,3,2013-08-01,PSOL,num_deputados
7691,63,2013-08-01,PSOL,governismo
7692,2,2013-08-01,PT,dispersao
7693,98,2013-08-01,PT,fidelidade_lider
7694,96,2013-08-01,PT,rice
7695,67,2013-08-01,PT,num_deputados
7696,98,2013-08-01,PT,governismo
7697,6,2013-08-01,PV,dispersao
7698,92,2013-08-01,PV,fidelidade_lider
7699,85,2013-08-01,PV,rice
7700,7,2013-08-01,PV,num_deputados
7701,82,2013-08-01,PV,governismo
7702,3,2013-08-01,PEN,dispersao
7703,6,2013-08-01,PEN,fidelidade_lider
7704,42,2013-08-01,PEN,rice
7705,2,2013-08-01,PEN,num_deputados
7706,67,2013-08-01,PEN,governismo
7707,1,2013-08-01,PTdoB,dispersao
7708,93,2013-08-01,PTdoB,fidelidade_lider
7709,58,2013-08-01,PTdoB,rice
7710,2,2013-08-01,PTdoB,num_deputados
7711,69,2013-08-01,PTdoB,governismo
7712,0,2013-08-01,PRTB,dispersao
7713,88,2013-08-01,PRTB,fidelidade_lider
7714,0,2013-08-01,PRTB,rice
7715,1,2013-08-01,PRTB,num_deputados
7716,52,2013-08-01,PRTB,governismo
7717,0,2013-08-01,PHS,dispersao
7718,75,2013-08-01,PHS,fidelidade_lider
7719,0,2013-08-01,PHS,rice
7720,1,2013-08-01,PHS,num_deputados
7721,69,2013-08-01,PHS,governismo
7722,8,2013-08-01,PTB,dispersao
7723,84,2013-08-01,PTB,fidelidade_lider
7724,75,2013-08-01,PTB,rice
7725,11,2013-08-01,PTB,num_deputados
7726,77,2013-08-01,PTB,governismo
7727,2,2013-08-01,PRB,dispersao
7728,97,2013-08-01,PRB,fidelidade_lider
7729,92,2013-08-01,PRB,rice
7730,6,2013-08-01,PRB,num_deputados
7731,80,2013-08-01,PRB,governismo
7732,3,2013-08-01,PRP,dispersao
7733,96,2013-08-01,PRP,fidelidade_lider
7734,31,2013-08-01,PRP,rice
7735,1,2013-08-01,PRP,num_deputados
7736,75,2013-08-01,PRP,governismo
7737,7,2013-08-01,PSB,dispersao
7738,90,2013-08-01,PSB,fidelidade_lider
7739,80,2013-08-01,PSB,rice
7740,18,2013-08-01,PSB,num_deputados
7741,77,2013-08-01,PSB,governismo
7742,6,2013-08-01,DEM,dispersao
7743,94,2013-08-01,DEM,fidelidade_lider
7744,84,2013-08-01,DEM,rice
7745,17,2013-08-01,DEM,num_deputados
7746,57,2013-08-01,DEM,governismo
7747,6,2013-08-01,PSC,dispersao
7748,93,2013-08-01,PSC,fidelidade_lider
7749,85,2013-08-01,PSC,rice
7750,12,2013-08-01,PSC,num_deputados
7751,72,2013-08-01,PSC,governismo
7752,4,2013-08-01,PSDB,dispersao
7753,92,2013-08-01,PSDB,fidelidade_lider
7754,88,2013-08-01,PSDB,rice
7755,30,2013-08-01,PSDB,num_deputados
7756,51,2013-08-01,PSDB,governismo
7757,6,2013-08-01,PMDB,dispersao
7758,92,2013-08-01,PMDB,fidelidade_lider
7759,83,2013-08-01,PMDB,rice
7760,51,2013-08-01,PMDB,num_deputados
7761,71,2013-08-01,PMDB,governismo
7762,8,2013-08-01,PP,dispersao
7763,90,2013-08-01,PP,fidelidade_lider
7764,79,2013-08-01,PP,rice
7765,23,2013-08-01,PP,num_deputados
7766,78,2013-08-01,PP,governismo
7767,5,2013-08-01,PSD,dispersao
7768,94,2013-08-01,PSD,fidelidade_lider
7769,85,2013-08-01,PSD,rice
7770,30,2013-08-01,PSD,num_deputados
7771,66,2013-08-01,PSD,governismo
7772,0,2013-08-01,PSL,dispersao
7773,90,2013-08-01,PSL,fidelidade_lider
7774,0,2013-08-01,PSL,rice
7775,1,2013-08-01,PSL,num_deputados
7776,78,2013-08-01,PSL,governismo
7777,2,2013-08-01,PCdoB,dispersao
7778,100,2013-08-01,PCdoB,fidelidade_lider
7779,95,2013-08-01,PCdoB,rice
7780,9,2013-08-01,PCdoB,num_deputados
7781,87,2013-08-01,PCdoB,governismo
7782,4,2013-08-01,PMN,dispersao
7783,72,2013-08-01,PMN,rice
7784,2,2013-08-01,PMN,num_deputados
7785,70,2013-08-01,PMN,governismo
7786,7,2013-08-01,PR,dispersao
7787,91,2013-08-01,PR,fidelidade_lider
7788,82,2013-08-01,PR,rice
7789,22,2013-08-01,PR,num_deputados
7790,76,2013-08-01,PR,governismo
7791,1,2003-11-01,PPS,dispersao
7792,98,2003-11-01,PPS,fidelidade_lider
7793,95,2003-11-01,PPS,rice
7794,14,2003-11-01,PPS,num_deputados
7795,96,2003-11-01,PPS,governismo
7796,6,2003-11-01,PDT,dispersao
7797,92,2003-11-01,PDT,fidelidade_lider
7798,85,2003-11-01,PDT,rice
7799,9,2003-11-01,PDT,num_deputados
7800,90,2003-11-01,PDT,governismo
7801,2,2003-11-01,PT,dispersao
7802,97,2003-11-01,PT,fidelidade_lider
7803,96,2003-11-01,PT,rice
7804,71,2003-11-01,PT,num_deputados
7805,97,2003-11-01,PT,governismo
7806,8,2003-11-01,PV,dispersao
7807,86,2003-11-01,PV,fidelidade_lider
7808,75,2003-11-01,PV,rice
7809,4,2003-11-01,PV,num_deputados
7810,85,2003-11-01,PV,governismo
7811,7,2003-11-01,PTB,dispersao
7812,93,2003-11-01,PTB,fidelidade_lider
7813,85,2003-11-01,PTB,rice
7814,36,2003-11-01,PTB,num_deputados
7815,91,2003-11-01,PTB,governismo
7816,1,2003-11-01,PRONA,dispersao
7817,97,2003-11-01,PRONA,rice
7818,5,2003-11-01,PRONA,num_deputados
7819,39,2003-11-01,PRONA,governismo
7820,3,2003-11-01,PSB,dispersao
7821,95,2003-11-01,PSB,fidelidade_lider
7822,92,2003-11-01,PSB,rice
7823,17,2003-11-01,PSB,num_deputados
7824,94,2003-11-01,PSB,governismo
7825,12,2003-11-01,DEM,dispersao
7826,84,2003-11-01,DEM,fidelidade_lider
7827,66,2003-11-01,DEM,rice
7828,43,2003-11-01,DEM,num_deputados
7829,56,2003-11-01,DEM,governismo
7830,1,2003-11-01,PSC,dispersao
7831,100,2003-11-01,PSC,fidelidade_lider
7832,89,2003-11-01,PSC,rice
7833,4,2003-11-01,PSC,num_deputados
7834,99,2003-11-01,PSC,governismo
7835,10,2003-11-01,PSDB,dispersao
7836,84,2003-11-01,PSDB,fidelidade_lider
7837,72,2003-11-01,PSDB,rice
7838,36,2003-11-01,PSDB,num_deputados
7839,57,2003-11-01,PSDB,governismo
7840,4,2003-11-01,PMDB,dispersao
7841,93,2003-11-01,PMDB,fidelidade_lider
7842,90,2003-11-01,PMDB,rice
7843,50,2003-11-01,PMDB,num_deputados
7844,94,2003-11-01,PMDB,governismo
7845,7,2003-11-01,PP,dispersao
7846,89,2003-11-01,PP,fidelidade_lider
7847,81,2003-11-01,PP,rice
7848,31,2003-11-01,PP,num_deputados
7849,89,2003-11-01,PP,governismo
7850,1,2003-11-01,PL,dispersao
7851,96,2003-11-01,PL,fidelidade_lider
7852,96,2003-11-01,PL,rice
7853,26,2003-11-01,PL,num_deputados
7854,96,2003-11-01,PL,governismo
7855,0,2003-11-01,PSL,dispersao
7856,100,2003-11-01,PSL,fidelidade_lider
7857,0,2003-11-01,PSL,rice
7858,1,2003-11-01,PSL,num_deputados
7859,96,2003-11-01,PSL,governismo
7860,1,2003-11-01,PCdoB,dispersao
7861,97,2003-11-01,PCdoB,fidelidade_lider
7862,95,2003-11-01,PCdoB,rice
7863,9,2003-11-01,PCdoB,num_deputados
7864,97,2003-11-01,PCdoB,governismo
7865,0,2003-11-01,PMN,dispersao
7866,0,2003-11-01,PMN,rice
7867,1,2003-11-01,PMN,num_deputados
7868,100,2003-11-01,PMN,governismo
7869,3,2014-02-01,PPS,dispersao
7870,95,2014-02-01,PPS,fidelidade_lider
7871,90,2014-02-01,PPS,rice
7872,6,2014-02-01,PPS,num_deputados
7873,61,2014-02-01,PPS,governismo
7874,5,2014-02-01,PDT,dispersao
7875,97,2014-02-01,PDT,fidelidade_lider
7876,87,2014-02-01,PDT,rice
7877,15,2014-02-01,PDT,num_deputados
7878,76,2014-02-01,PDT,governismo
7879,1,2014-02-01,PSOL,dispersao
7880,100,2014-02-01,PSOL,fidelidade_lider
7881,95,2014-02-01,PSOL,rice
7882,3,2014-02-01,PSOL,num_deputados
7883,74,2014-02-01,PSOL,governismo
7884,3,2014-02-01,PT,dispersao
7885,98,2014-02-01,PT,fidelidade_lider
7886,93,2014-02-01,PT,rice
7887,60,2014-02-01,PT,num_deputados
7888,94,2014-02-01,PT,governismo
7889,4,2014-02-01,PV,dispersao
7890,94,2014-02-01,PV,fidelidade_lider
7891,87,2014-02-01,PV,rice
7892,6,2014-02-01,PV,num_deputados
7893,75,2014-02-01,PV,governismo
7894,2,2014-02-01,PEN,dispersao
7895,67,2014-02-01,PEN,fidelidade_lider
7896,10,2014-02-01,PEN,rice
7897,1,2014-02-01,PEN,num_deputados
7898,95,2014-02-01,PEN,governismo
7899,3,2014-02-01,PTdoB,dispersao
7900,95,2014-02-01,PTdoB,fidelidade_lider
7901,57,2014-02-01,PTdoB,rice
7902,2,2014-02-01,PTdoB,num_deputados
7903,74,2014-02-01,PTdoB,governismo
7904,0,2014-02-01,PRTB,dispersao
7905,100,2014-02-01,PRTB,fidelidade_lider
7906,0,2014-02-01,PRTB,rice
7907,1,2014-02-01,PRTB,num_deputados
7908,33,2014-02-01,PRTB,governismo
7909,0,2014-02-01,PHS,dispersao
7910,100,2014-02-01,PHS,fidelidade_lider
7911,0,2014-02-01,PHS,rice
7912,1,2014-02-01,PHS,num_deputados
7913,100,2014-02-01,PHS,governismo
7914,5,2014-02-01,PTB,dispersao
7915,97,2014-02-01,PTB,fidelidade_lider
7916,87,2014-02-01,PTB,rice
7917,11,2014-02-01,PTB,num_deputados
7918,79,2014-02-01,PTB,governismo
7919,6,2014-02-01,SDD,dispersao
7920,94,2014-02-01,SDD,fidelidade_lider
7921,84,2014-02-01,SDD,rice
7922,14,2014-02-01,SDD,num_deputados
7923,70,2014-02-01,SDD,governismo
7924,2,2014-02-01,PRB,dispersao
7925,99,2014-02-01,PRB,fidelidade_lider
7926,95,2014-02-01,PRB,rice
7927,6,2014-02-01,PRB,num_deputados
7928,88,2014-02-01,PRB,governismo
7929,1,2014-02-01,PRP,dispersao
7930,100,2014-02-01,PRP,fidelidade_lider
7931,57,2014-02-01,PRP,rice
7932,2,2014-02-01,PRP,num_deputados
7933,83,2014-02-01,PRP,governismo
7934,7,2014-02-01,PROS,dispersao
7935,96,2014-02-01,PROS,fidelidade_lider
7936,81,2014-02-01,PROS,rice
7937,12,2014-02-01,PROS,num_deputados
7938,80,2014-02-01,PROS,governismo
7939,3,2014-02-01,PSB,dispersao
7940,98,2014-02-01,PSB,fidelidade_lider
7941,91,2014-02-01,PSB,rice
7942,18,2014-02-01,PSB,num_deputados
7943,76,2014-02-01,PSB,governismo
7944,3,2014-02-01,DEM,dispersao
7945,93,2014-02-01,DEM,fidelidade_lider
